i,intercept,reg_coef_1,reg_coef_2,reg_coef_3,r_squared_train,adj_r_squared_train,rmse_train_train,mae_train_train,r_squared_test,adj_r_squared_test,rmse_train_test,mae_train_test
4541,-16.27152476532264,4.711947027736137,0.35440119215315846,-0.08441499442399064,0.7565639129358043,0.7330055819295918,21.44552133815308,16.269219806177944,0.6899924607544057,0.503987937207049,25.454961450800422,21.205547436839204
4542,-19.481599209386047,4.66540747579279,0.3550260470490176,-0.08282323352750165,0.7244968316616316,0.6978352347256604,23.91163032734077,18.717354664022007,0.8769025635716312,0.8030441017146099,13.854188443894738,9.249835202134323
4543,-17.994879018648714,3.645091999419819,0.37876566977541104,-0.08616955631567219,0.75158762085541,0.7275477131962561,21.869469934563032,16.623808197417215,0.7209939765722344,0.553590362515575,23.502165115093977,17.85997316495592
4544,-18.660285968076042,4.356121315361825,0.3611637320766796,-0.08363450024510949,0.7651392150499903,0.7424107519903119,20.55618819431024,14.802052432545095,0.6773055844627017,0.48368893514032274,27.604493756404793,24.53220473293011
4545,-13.618807178032228,0.3877344254777298,0.38180631797225595,-0.08014597038623372,0.7304069726598399,0.7051326263466999,22.274742557317765,16.460785003724265,0.6676413957679127,0.4183724425938472,25.244877077450504,17.833771276638473
4546,-20.25750173537854,4.009394769827735,0.3643097800231136,-0.08128839556175205,0.7653983121360639,0.742694922987941,20.801533320995404,15.860424777546816,0.622755598535936,0.3964089576574976,27.320837949252077,20.28291981576577
4547,-15.107902632798957,2.4707968836838328,0.3884247016946069,-0.08853371774232577,0.7459156751686714,0.7213268695398332,23.105022306823887,17.307546212340608,0.7517647256631046,0.6028235610609674,19.567245189059733,16.0235513214875
4548,-17.723982433264652,3.7188823160105446,0.35548539776181176,-0.0803679253488424,0.723200282160423,0.6964132126920768,22.040161377253405,16.256247907024957,0.806332080721426,0.6901313291542817,22.92110031612408,18.41272171422911
4549,-19.26027734277564,3.8994462695523087,0.3772875164432488,-0.0861999478506486,0.7459530685148125,0.7213678815968911,22.01625399226609,16.376824222286277,0.7307251979029602,0.5691603166447363,22.921546087793097,18.41657895705749
4550,-16.019197313009084,5.076960186005384,0.3401560302414784,-0.08205549707091409,0.7414254272107605,0.7171840610117693,22.164771363813625,17.170697831280265,0.6844555809382303,0.4477972666419031,23.514096464768716,18.056903375414095
4551,-14.739914995990041,3.2951859700991384,0.35896222109161535,-0.0812853359027354,0.718495096269951,0.6912526862315591,22.255402638611326,16.937883391826684,0.7573189271966094,0.6117102835145751,22.16689626169658,17.77093638737437
